234,1.330700
235,-2.832800
236,-8.552600
237,5.381100
238,-0.416800
239,1.690500
240,5.535900
241,0.446400
242,4.727700
243,-1.174400
244,-1.031600
245,-8.889500
246,-0.001800
247,9.373600
248,-1.807900
249,-2.932300
250,5.705500
251,-7.711500
252,2.694200
253,-0.160700
254,-9.686900
255,-0.049800
256,2.234200
257,5.019800
258,8.809700
259,4.300500
260,-6.716600
261,7.488500
262,-4.759800
263,-2.346800
264,5.293400
265,6.570800
266,4.820300
267,6.740700
268,1.952000
269,-5.596500
270,-1.568600
271,-2.512000
272,4.849800
273,-6.840900
274,6.313400
275,-6.181700
276,-5.730400
277,-3.688300
278,-6.808000
279,2.461600
280,3.379200
281,8.897400
282,4.750000
283,-3.926400
284,-1.263300
285,5.063100
286,6.023700
287,-9.029000
288,0.082900
289,4.833400
290,5.271400
291,3.366200
292,2.321900
293,-9.488300
294,-8.980500
295,-2.384500
296,7.082400
297,5.839700
298,-5.643800
299,-0.965400
300,-9.756700
301,2.787500
302,6.522400
303,5.093100
304,5.946500
305,2.835900
306,8.911300
307,-9.783900
308,9.147600
309,-7.896700
310,2.677600
311,2.526900
312,-8.999200
313,-2.572200
314,8.600400
315,-0.262600
316,-7.509100
317,4.624100
318,0.708200
319,2.573700
320,-0.542400
321,-4.020200
322,-4.059900
323,-8.220400
324,-3.508600
325,-3.040500
326,-0.605000
327,-6.426100
328,-7.200700
329,3.751100
330,2.608300
331,-6.957400
332,-3.461300
333,-0.869100
334,8.135600
335,-7.514700
336,-8.033100
337,7.046900
338,-7.298600
339,-8.885500
340,9.150200
341,5.378900
342,3.641300
343,-9.849000
344,-7.193200
345,2.241800
346,-0.111600
347,-4.702400
348,-3.134000
349,-9.403400
350,7.871300
351,6.323500
352,-3.423700
353,-6.188600
354,8.103000
355,3.067600
356,0.770800
357,-2.501900
358,6.641400
359,3.570100
360,-8.750800
361,-0.750100
362,6.612600
363,-2.212100
364,8.380600
365,4.748200
366,0.273000
367,-9.652400
368,1.795200
369,2.974300
370,-8.538000
371,0.945500
372,-1.646600
373,5.103300
374,1.096500
375,1.160000
376,-2.654800
377,-9.015100
378,6.457500
379,4.211000
380,-8.418500
381,4.328900
382,0.534600
383,-1.842200
384,8.140200
385,-1.362300
386,-8.774600
387,-1.088800
388,6.135700
389,7.866800
390,-7.518700
391,7.384800
392,-2.883300
393,9.093800
394,-4.827300
395,-4.502600
396,3.842100
397,5.445600
398,-4.155100
399,-4.362500
400,-1.579900
401,-2.693100
402,6.582900
403,6.773300
404,-7.589700
405,-2.320500
406,-2.066600
407,-0.244600
408,-1.335600
409,-5.609000
410,-6.033500
411,0.245700
412,8.719800
413,4.501000
414,8.403400
415,6.860100
416,-6.861200
417,9.628700
418,-4.228600
419,9.274400
420,7.495600
421,-1.747400
422,6.659300
423,-5.387700
424,-2.653500
425,-8.167900
426,0.109600
427,-8.811300
428,7.277600
429,5.954500
430,-3.173900
431,-4.302300
432,-6.738500
433,-6.590900
434,-7.528900
435,-4.328300
436,1.088500
437,0.404300
438,5.427000
439,9.752800
440,4.795300
441,9.393400
442,-0.001400
443,3.515100
444,3.894500
445,-1.597900
446,0.375300
447,7.033300
448,-1.969100
449,6.146600
450,6.307700
451,-4.473500
452,-5.600700
453,2.967100
454,0.138700
455,1.745600
456,4.799100
457,-9.751600
458,2.934300
459,2.076800
460,6.202800
461,9.760300
462,7.774500
463,9.464300
464,-6.830500
465,-9.754400
466,-4.864000
467,4.257900
468,0.649800
469,-9.437000
470,4.010700
471,-4.554800
472,9.956400
473,-5.990600
474,8.960300
475,3.850900
476,2.411300
477,-0.664200
478,0.884200
479,-9.557800
480,-4.517600
481,-2.807900
482,-4.031300
483,-0.118400
484,-9.840800
485,6.107300
486,-8.372700
487,4.958200
488,6.355600
489,4.561500
490,-2.964900
491,2.558500
492,4.321900
493,-5.190400
494,2.022800
495,7.491300
496,-4.944900
497,7.158800
498,1.749200
499,5.704900
500,7.721700
501,-4.239900
502,-8.849800
503,7.678100
504,-0.230600
505,-9.889400
506,1.529100
507,-7.819200
508,-0.553700
509,-7.586500
510,-7.377000
511,4.928600
512,-0.394500
513,-1.408400
514,-5.189700
515,-0.235300
516,-5.301100
517,-3.562500
518,-5.277000
519,-8.945500
520,-9.000900
521,1.757900
522,3.613000
523,5.320900
524,6.567500
525,-4.364000
526,2.812300
527,-8.377300
528,-7.205200
529,-5.438400
530,7.327600
531,-9.483500
532,0.321600
533,8.477700
534,8.194600
535,-9.909000
536,8.588300
537,-0.276100
538,-7.728200
539,-1.965300
540,2.137200
541,-5.105300
542,-7.036700
543,-8.257200
544,3.486100
545,-2.226500
546,1.507400
547,8.185000
548,4.210900
549,6.230300
550,9.239500
551,5.209900
552,-2.011600
553,2.852500
554,0.530900
555,-5.444100
556,8.488400
557,-6.656700
558,-3.821400
559,-8.716700
560,-2.095100
561,-6.493800
562,-8.200200
563,8.226400
564,-8.016000
565,9.994300
566,8.317400
567,-9.427600
568,-0.281700
569,-9.410800
570,-1.393000
571,-8.144400
572,-4.516200
573,1.570100
574,-6.401600
575,8.969900
576,9.343600
577,5.105700
578,7.154900
579,3.554500
580,1.336100
581,6.394400
582,-1.235400
583,9.324400
584,-0.752900
585,9.295500
586,-6.119600
587,-2.264400
588,-7.361200
589,0.058800
590,-0.981200
591,0.543500
592,3.565000
593,0.818400
594,-1.229900
595,5.549000
596,0.812800
597,-2.912500
598,6.121300
599,-9.468900
600,-2.323400
601,-5.271700
602,-7.613300
603,3.160300
604,6.298400
605,-4.015000
606,2.130300
607,5.642000
608,-8.909200
609,-0.714600
610,3.208800
611,-0.803300
612,2.426800
613,-4.320100
614,7.961200
615,1.751200
616,4.926800
617,7.256700
618,5.631600
619,-7.337600
620,9.895500
621,-4.309400
622,1.681000
623,0.439100
624,9.255500
625,-7.500400
626,9.209100
627,4.804600
628,3.312300
629,-3.703400
630,0.925900
631,3.843400
632,3.973100
633,5.654100
634,6.230000
635,-2.866400
636,1.952600
637,-7.784900
638,9.263800
639,-2.405300
640,-6.694200
641,-1.450800
642,6.791300
643,5.732500
644,4.228900
645,4.752500
646,-2.516100
647,-0.844100
648,2.009300
649,-6.884500
650,1.818200
651,1.904800
652,-1.193900
653,-6.500700
654,-7.655900
655,-1.938400
656,-4.001100
657,-8.446800
658,-7.133800
659,9.311100
660,-2.150200
661,3.792100
662,3.154500
663,-8.177100
664,-0.553600
665,-0.615300
666,-1.043600
667,-8.601000
668,1.599600
669,-1.779700
670,-1.006400
671,4.905300
672,6.769300
673,-4.215000
674,0.637900
675,0.998300
676,-9.462400
677,8.121700
678,-9.845700
679,2.546800
680,-8.762700
681,1.972400
682,-5.548200
683,0.043200
684,5.471700
685,-3.204200
686,8.104800
687,-8.529400
688,-1.651000
689,-9.028900
690,-9.218300
691,6.198600
692,4.763100
693,3.936200
694,8.021400
695,-5.790500
696,-6.679100
697,-3.022100
698,-4.391500
699,4.920400
700,5.198000
701,4.602000
702,-0.174100
703,1.967400
704,-9.613000
705,-9.536200
706,-7.034100
707,-9.075500
708,8.585500
709,-6.879900
710,3.471300
711,9.822700
712,5.092400
713,7.923000
714,-0.133900
715,0.564100
716,-5.281100
717,-2.029000
718,2.034700
719,3.067700
720,-1.058000
721,2.816300
722,-0.733500
723,-6.294800
724,-3.247300
725,-2.712100
726,-2.085300
727,0.073500
728,4.265700
729,3.523000
730,-5.005900
731,-0.536200
732,-1.874900
733,4.819800
734,-8.568700
735,-1.487900
736,5.283600
737,-5.602900
738,-0.563500
739,3.869100
740,-2.482800
741,-7.092100
742,3.691900
743,-7.390400
744,-9.169000
745,-6.441900
746,3.173700
747,-4.450200
748,1.528900
749,-4.791500
750,8.617500
751,-9.529100
752,8.024800
753,-2.116000
754,-5.823900
755,-5.222500
756,5.171800
757,2.090600
758,4.850900
759,-0.562400
760,-4.386200
761,9.844900
762,8.901300
763,3.738700
764,4.664800
765,-9.667300
766,-7.749100
767,-0.051500
768,-5.270300
769,1.687300
770,-6.182300
771,2.246700
772,4.595100
773,7.509500
774,4.856300
775,5.426000
776,-8.932400
777,-1.969900
778,-9.024100
779,2.596400
780,3.238500
781,9.593400
782,3.067300
783,1.263300
784,-2.522500
785,7.243400
786,6.040700
787,-7.350700
788,-0.665900
789,0.891700
790,2.086800
791,4.947700
792,0.736700
793,0.988200
794,-1.313400
795,-4.598400
796,1.320800
797,0.937400
798,5.350000
799,6.050500
800,-7.375200
801,9.167600
802,-1.702600
803,7.219800
804,6.677100
805,-6.846300
806,2.645900
807,7.744700
808,1.183700
809,3.621800
810,0.341200
811,-5.577700
812,3.215200
813,-6.591300
814,5.685600
815,-9.307300
816,-9.347900
817,1.726400
818,-6.658000
819,-0.013800
820,-7.381800
821,5.428700
822,-5.066000
823,3.354900
824,-3.582900
825,3.620500
826,8.756400
827,7.737800
828,-5.442000
829,4.106500
830,3.788400
831,-2.817300
832,3.274100
833,-7.914200
834,-5.597400
835,-0.048600
836,-4.760500
837,7.048400
838,-2.303800
839,6.423200
840,0.670200
841,8.037300
842,-9.154400
843,-6.114400
844,-8.553900
845,6.531100
846,-5.421800
847,-7.901900
848,-1.742400
849,-2.079900
850,2.084200
851,0.875700
852,-6.651100
853,7.018100
854,-5.769300
855,-0.234100
856,0.638600
857,-7.012800
858,-2.496200
859,5.196600
860,7.093600
861,-8.707800
862,-7.620700
863,0.367800
864,-6.622000
865,-3.218100
866,-9.680800
867,-1.382500
868,-6.169700
869,-1.984600
870,-4.959300
871,4.500500
872,-3.947200
873,-4.113800
874,8.386000
875,-2.501200
876,-7.582700
877,-7.035700
878,-0.403100
879,0.674800
880,0.884200
881,-8.318900
882,-8.449400
883,4.233100
884,8.699200
885,-4.218700
886,-6.000900
887,-0.662100
888,-1.231600
889,1.502700
890,-5.465400
891,-4.137900
892,2.794900
893,-3.086100
894,6.229900
895,6.172900
896,3.695600
897,6.549100
898,-5.209600
899,7.525800
900,-5.435500
901,-0.169000
902,2.026400
903,0.617100
904,5.717000
905,0.412400
906,8.115800
907,8.134300
908,3.376700
909,-2.287200
910,-1.190700
911,-5.738900
912,-0.606200
913,0.359700
914,8.494100
915,-1.907000
916,6.141000
917,-7.506700
918,7.430800
919,-5.090500
920,3.995900
921,-8.034600
922,0.771400
923,-3.209000
924,-1.120800
925,-2.998500
926,-7.036000
927,-7.425200
928,-6.449400
929,-2.245700
930,-9.899300
931,-1.885000
932,7.585100
933,2.127100
934,8.732100
935,3.302200
936,-7.460300
937,6.847900
938,1.436600
939,5.916300
940,-5.439300
941,-9.754100
942,-9.822600
943,3.954400
944,0.605600
945,8.671400
946,-7.952500
947,-3.253300
948,-8.835300
949,9.478200
950,1.656100
951,5.160600
952,-8.556300
953,-7.572300
954,-8.048300
955,0.322800
956,-0.570900
957,-5.084400
958,2.897600
959,2.979500
960,2.669700
961,2.998300
962,-8.905400
963,0.254900
964,-4.874500
965,9.826600
966,-6.442700
967,-2.334900
968,6.674600
969,4.993900
970,-6.418600
971,-8.764600
972,5.239800
973,-6.241300
974,5.189700
975,-4.154500
976,-7.569800
977,7.237100
978,2.592100
979,-6.405100
980,6.715400
981,-5.751700
982,8.755500
983,8.159000
984,-3.324000
985,-9.292800
986,-1.518100
987,6.104900
988,-4.377200
989,-8.620400
990,-0.915400
991,8.292400
992,4.377800
993,0.179000
994,-1.452500
995,9.503200
996,0.005700
997,2.104700
998,-2.831600
999,-3.319600
1000,-2.901300
1001,0.749600
1002,-2.084300
1003,-7.661500
1004,4.508300
1005,-6.894500
1006,-1.816000
1007,6.938400
1008,-9.657400
1009,-9.223800
1010,-9.466600
1011,7.057900
1012,-4.975500
1013,9.288800
1014,5.217000
1015,1.700300
1016,9.995900
1017,-6.301000
1018,-2.194700
1019,-4.381300
1020,-4.921500
1021,6.889700
1022,-6.088800
1023,9.456200
1024,-2.931100
1025,2.458600
1026,8.959500
1027,7.074500
1028,-5.436600
1029,-3.872100
1030,-6.245100
1031,1.662000
1032,6.877400
1033,1.670500
1034,4.000500
1035,1.385800
1036,4.775900
1037,-7.815400
1038,-1.675600
1039,5.118500
1040,-7.039300
1041,-1.142300
1042,2.176400
1043,-2.014900
1044,-1.853500
1045,-2.606400
1046,9.685400
1047,-1.857500
1048,1.092400
1049,-2.509300
1050,3.761100
1051,6.170800
1052,-5.619500
1053,7.672300
1054,5.627100
1055,1.449200
1056,0.130900
1057,4.586600
1058,-1.476100
1059,4.694300
1060,-9.285500
1061,2.278700
1062,-3.643500
1063,7.591900
1064,-6.050700
1065,-9.642900
1066,-1.022100
1067,8.725200
1068,-7.458400
1069,7.302100
1070,3.843700
1071,-4.497800
1072,-3.840200
1073,-3.979800
1074,3.487200
1075,4.306200
1076,3.413600
1077,3.172700
1078,-7.551300
1079,-5.493800
1080,-9.336600
1081,6.209800
1082,-9.323000
1083,-4.956100
1084,3.882100
1085,6.304100
1086,6.493100
1087,-5.986800
1088,0.890700
1089,-4.983000
1090,8.707400
1091,1.605200
1092,7.295700
1093,-4.936000
1094,-0.802700
1095,-8.755000
1096,-4.579000
1097,8.175000
1098,9.970100
1099,-2.037500
1100,5.477100
1101,3.813800
1102,3.464600
1103,-8.363000
1104,9.834000
1105,-3.048000
1106,5.943100
1107,3.247700
1108,-9.875300
1109,8.391800
1110,7.753800
1111,-9.211900
1112,4.601600
1113,8.430800
1114,-4.168100
1115,-1.516200
1116,4.735000
1117,-7.674900
1118,2.496800
1119,-4.374200
1120,-2.657900
1121,1.204300
1122,7.231000
1123,-5.362200
1124,6.268200
1125,-3.571700
1126,-4.117300
1127,-8.310700
1128,-5.396600
1129,-4.147100
1130,-0.348200
1131,-9.919500
1132,9.666700
1133,-6.883600
1134,-8.282600
1135,9.500800
1136,0.068300
1137,7.660500
1138,2.748500
1139,0.192900
1140,6.052300
1141,0.502400
1142,0.981000
1143,0.653900
1144,-1.066600
1145,6.812900
1146,9.137600
1147,-6.331600
1148,9.137900
1149,1.634500
1150,-0.705800
1151,-3.520000
1152,-7.161100
1153,-3.474800
1154,1.117700
1155,9.107100
1156,2.953400
1157,7.000400
1158,-9.203500
1159,7.556700
1160,-7.146700
1161,0.448100
1162,7.637200
1163,-7.479900
1164,3.564500
1165,9.354600
1166,-7.979100
1167,-6.367100
1168,7.015100
1169,4.769400
1170,3.825800
1171,3.067400
1172,-4.728000
1173,-5.193100
1174,-6.278600
1175,4.205200
1176,-8.380200
1177,-7.140900
1178,7.873600
1179,-9.242200
1180,4.493500
1181,-2.832200
1182,-2.762200
1183,7.332400
1184,3.692900
1185,8.355400
1186,6.439600
1187,-3.353600
1188,5.355800
1189,7.236000
1190,-5.796800
1191,8.209100
1192,-2.315800
1193,-8.159600
1194,-9.270800
1195,-8.751300
1196,-8.805000
1197,-7.249900
1198,-5.118400
1199,8.210100
1200,7.519500
1201,8.707300
1202,1.277500
1203,-7.208500
1204,-6.485700
1205,4.998900
1206,6.996700
1207,-4.866000
1208,7.858000
1209,4.870300
1210,-4.108200
1211,2.351500
1212,-7.961800
1213,3.129400
1214,-0.315900
1215,5.731000
1216,1.484800
1217,-3.876300
1218,-7.622500
1219,-3.159200
1220,-6.640300
1221,-3.419300
1222,-4.950100
1223,1.043700
1224,-1.578900
1225,-4.220900
1226,2.292400
1227,-0.384000
1228,-1.470800
1229,7.173900
1230,-2.173800
1231,-3.951300
1232,5.881300
1233,9.103600
1234,-1.159800
1235,9.395500
1236,4.102600
1237,-4.163100
1238,-5.470500
1239,1.960600
1240,-9.292700
1241,0.421100
1242,-5.687700
1243,-7.254600
1244,-6.449300
1245,3.996200
1246,8.476400
1247,5.035400
1248,-9.880100
1249,-9.146000
1250,-8.123700
1251,-6.520400
1252,-2.565400
1253,-3.073900
1254,4.523300
1255,5.855500
1256,2.705100
1257,-3.184200
1258,-4.528400
1259,-8.765600
1260,-6.010200
1261,3.297600
1262,-2.717000
1263,9.871000
1264,2.401300
1265,6.123100
1266,9.266500
1267,-3.495900
1268,-8.040000
1269,-6.203900
1270,8.464600
1271,-7.332700
1272,4.217200
1273,-7.223100
1274,-4.587400
1275,7.767800
1276,6.773100
1277,-6.110900
1278,2.803300
1279,6.893000
1280,-5.256900
1281,4.679500
1282,-9.627400
1283,2.177500
1284,-8.394300
1285,4.895800
1286,-1.966800
1287,4.310700
1288,-8.288300
1289,3.504700
1290,5.545000
1291,-4.298600
1292,-3.197500
1293,-7.171900
1294,-4.427600
1295,9.203800
1296,8.951200
1297,-5.161000
1298,-4.292100
1299,-9.088800
1300,-1.365000
1301,-5.827400
1302,-6.421600
1303,-7.147800
1304,-3.050500
1305,-1.009000
1306,-9.379900
1307,-6.277400
1308,2.880000
1309,3.423300
1310,-9.384300
1311,7.623000
1312,-1.897100
1313,-9.011800
1314,-0.199300
1315,-0.291500
1316,5.884000
1317,7.833700
1318,-5.980700
1319,7.595600
1320,1.338500
1321,9.564300
1322,-6.702900
1323,8.141000
1324,-7.607500
1325,-1.130500
1326,7.344800
1327,-8.656300
1328,3.708300
1329,-6.947200
1330,-7.745200
1331,-7.656600
1332,-2.774700
1333,-4.166800
1334,-4.804500
1335,4.174600
1336,4.824100
1337,-4.184400
1338,7.897200
1339,-2.295800
1340,9.238800
1341,8.512800
1342,-4.672700
1343,-2.658300
1344,9.501000
1345,5.127800
1346,7.050000
1347,5.385000
1348,2.961600
1349,-8.930600
1350,2.980700
1351,-5.699800
1352,-9.366300
1353,6.277800
1354,-7.558700
1355,-6.973900
1356,-4.852700
1357,9.786000
1358,-5.630300
1359,8.855600
1360,-7.161200
1361,-3.375500
1362,-8.801000
1363,0.064000
1364,2.457600
1365,-3.605500
1366,-5.761300
1367,-2.718200
1368,2.209900
1369,-7.864000
1370,4.985900
1371,1.448700
1372,-9.351200
1373,-9.686800
1374,8.790400
1375,-9.850100
1376,5.440900
1377,5.840400
1378,5.534800
1379,-1.597300
1380,6.909800
1381,-1.484300
1382,2.702800
1383,7.543400
1384,-5.206500
1385,5.144000
1386,-9.430500
1387,-0.059200
1388,4.930000
1389,-5.060900
1390,-1.203600
1391,7.768800
1392,1.563500
1393,-0.004700
1394,-2.167100
1395,-5.978800
1396,6.389600
1397,2.071500
1398,1.302800
1399,-1.400400
1400,4.207400
1401,-3.711100
1402,-9.951600
1403,4.856200
1404,-3.398000
1405,8.838700
1406,5.006000
1407,-7.957000
1408,4.679200
1409,0.540900
1410,0.445500
1411,1.589000
1412,9.056500
1413,-6.851600
1414,-0.867500
1415,-6.149900
1416,8.292300
1417,-0.298000
1418,3.790700
1419,3.222400
1420,4.641000
1421,-7.412900
1422,0.991300
1423,-3.795400
1424,2.582300
1425,8.824100
1426,0.225700
1427,-1.028000
1428,0.895700
1429,-8.471300
1430,7.571500
1431,-4.896700
1432,-2.182500
1433,7.619900
1434,9.959400
1435,4.419400
1436,6.458600
1437,4.965500
1438,6.462300
1439,1.137900
1440,-4.493500
1441,-3.092000
1442,-7.273000
1443,-5.436900
1444,0.056300
1445,1.859400
1446,-1.586800
1447,-1.651200
1448,-8.438500
1449,-7.796000
1450,-8.428700
1451,6.202400
1452,-5.209000
1453,2.562500
1454,-7.592900
1455,7.373200
1456,1.386700
1457,2.632700
1458,-3.654700
1459,-7.717500
1460,4.161300
1461,-6.083100
1462,-2.614300
1463,-8.021200
1464,-8.463200
1465,-2.654800
1466,6.398200
1467,7.995300
1468,-7.689300
1469,2.860600
1470,-0.866700
1471,-2.182800
1472,9.768600
1473,1.860200
1474,2.380200
1475,-0.175000
1476,-6.280200
1477,-9.206500
1478,8.173700
1479,-4.718800
1480,-7.002600
1481,9.745000
1482,-8.516400
1483,-2.211700
1484,2.307500
1485,-6.109400
1486,-4.838400
1487,-6.305600
1488,6.523300
1489,1.506800
1490,-4.023200
1491,0.684700
1492,5.423600
1493,3.362400
1494,2.663500
1495,6.960400
1496,-9.292400
1497,-0.938200
1498,4.955800
1499,-6.981700
1500,-8.077600
1501,-5.910900
1502,0.835400
1503,-8.309000
1504,5.949300
1505,-6.784300
1506,1.515900
1507,9.669000
1508,-5.990800
1509,-0.310200
1510,-5.049800
1511,-2.993500
1512,-0.565200
1513,-3.566200
1514,4.794700
1515,-8.257600
1516,0.324300
1517,9.956200
1518,-4.563300
1519,-3.152300
1520,1.463100
1521,1.413300
1522,7.532300
1523,-3.113100
1524,-5.224200
1525,0.195800
1526,-6.152700
1527,-4.516600
1528,9.257500
1529,8.803000
1530,-1.498400
1531,-8.820000
1532,-7.107800
1533,9.336900
1534,-7.129100
1535,8.841400
1536,-7.447300
1537,4.386800
1538,8.510500
1539,-3.438200
1540,-5.923400
1541,-6.539300
1542,3.568200
1543,3.511200
1544,-0.105600
1545,-1.637000
1546,5.253600
1547,-9.781200
1548,-1.680700
1549,-9.309700
1550,-2.933600
1551,9.782300
1552,2.103600
1553,-5.401200
1554,-3.330800
1555,6.879400
1556,4.794600
1557,0.516300
1558,-7.637200
1559,4.052200
1560,-0.680600
1561,0.864300
1562,5.232100
1563,2.211500
1564,0.201300
1565,8.103000
1566,1.052900
1567,2.754000
1568,2.489800
1569,-0.436400
1570,9.315800
1571,6.566300
1572,3.024100
1573,2.884000
1574,0.077600
1575,-7.081400
1576,-8.753000
1577,-4.668700
1578,-6.862700
1579,-0.433800
1580,-3.978400
1581,0.203600
1582,-0.651500
1583,8.125100
1584,4.802300
1585,6.017600
1586,5.004600
1587,-0.403000
1588,-3.465900
1589,7.367300
1590,-6.350800
1591,5.853400
1592,-1.768200
1593,8.881300
1594,-1.935000
1595,8.433000
1596,6.984300
1597,9.117900
1598,1.187000
1599,-0.525800
1600,-1.318500
1601,0.502800
1602,-3.959400
1603,-8.294300
1604,-6.613100
1605,6.118100
1606,-5.375700
1607,-5.366100
1608,-8.550500
1609,-2.238400
1610,3.208800
1611,4.199900
1612,-2.528900
1613,7.965100
1614,-6.451500
1615,-4.403700
1616,2.767500
1617,9.566100
1618,-9.399100
1619,-7.635400
1620,-3.899800
1621,7.968100
1622,-3.986200
1623,-8.046400
1624,-3.800000
1625,-5.104900
1626,0.018500
1627,-5.367000
1628,-8.120500
1629,-0.863500
1630,5.820000
1631,1.353500
1632,7.817900
1633,-3.677100
1634,7.394100
1635,9.523500
1636,-0.290200
1637,3.512200
1638,-5.852100
1639,4.343600
1640,4.961700
1641,1.909300
1642,-1.456300
1643,-7.567100
1644,-0.125400
1645,2.092100
1646,-1.970900
1647,-7.357900
1648,1.658200
1649,-1.370100
1650,-4.993300
1651,7.758400
1652,-3.401900
1653,1.020300
1654,9.712000
1655,2.797900
1656,5.915400
1657,-0.269400
1658,7.430800
1659,7.794800
1660,8.867000
1661,3.250800
1662,-0.851500
1663,6.685000
1664,9.573700
1665,-3.457400
1666,6.208500
1667,-0.716400
1668,-9.945100
1669,-9.643500
1670,-6.372700
1671,5.016600
1672,2.265700
1673,2.170800
1674,7.449400
1675,-7.859700
1676,-5.737000
1677,-4.521500
1678,-5.217600
1679,5.921200
1680,4.108200
1681,-0.211000
1682,3.679600
1683,-9.293700
1684,-9.190600
1685,3.391700
1686,3.504200
1687,6.724700
1688,-6.877600
1689,0.935100
1690,4.519600
1691,-8.010600
1692,-5.813900
1693,-6.331900
1694,8.674300
1695,-6.240200
1696,0.210500
1697,4.882900
1698,3.043300
1699,0.265300
1700,5.239300
1701,6.670500
1702,-4.717900
1703,-2.494800
1704,-1.158500
1705,-7.268500
1706,-0.354600
1707,3.104300
1708,-1.790100
1709,4.427700
1710,-0.974300
1711,-7.681800
1712,-5.783200
1713,-7.294700
1714,-6.975500
1715,-4.973900
1716,6.097000
1717,6.528600
1718,-8.249100
1719,9.219300
1720,-2.536200
1721,6.270500
1722,-8.791300
1723,1.649700
1724,9.938500
1725,9.883000
1726,5.409500
1727,0.149100
1728,4.766000
1729,-1.547000
1730,-9.585400
1731,0.005400
1732,-4.876400
1733,-4.303400
1734,7.510500
1735,3.964900
1736,-1.572000
1737,-2.844000
1738,-2.930700
1739,6.637700
1740,-8.416300
1741,6.094800
1742,8.955800
1743,-4.199600
1744,8.800100
1745,-8.019700
1746,0.826400
1747,4.897100
1748,8.508900
1749,2.577300
1750,4.116400
1751,-4.027300
1752,-1.152100
1753,5.325100
1754,7.622400
1755,-1.213600
1756,5.208200
1757,3.031900
1758,8.935500
1759,-0.025700
1760,-8.515000
1761,9.350000
1762,9.979600
1763,-3.391500
